FirstName,LastName,Email,Phone,Address,City,State,ZipCode,Country,OrderDate,Time,ShippingAddress,OrderStatus,ProductName,ProductPrice,Category,Quantity,TransactionID,StoreLocation
Ruben,Taylor,william57@example.net,+61716898573,Unit 83 02 Wagner Vale,Millsville,South Australia,3560,Australia,26/12/2023,22:29:11,605 Parker Footway,Pending,Adidas Running Shoes,70,Footwear,2,cac0b446-d63a-4589-a708-a29c7927413b,Melbourne
Megan,Johnson,vkelley@example.com,+61 3 1378 2498,Flat 01 6 Kevin Dale,Davidhaven,Queensland,2920,Australia,26/12/2023,21:25:47,Suite 569 57 Roger Subway,Pending,Levi's 501 Jeans,100,Clothing,3,771cdebd-2a66-48bf-b2b7-9f2a60d0733e,Adelaide
Megan,Johnson,vkelley@example.com,+61 3 1378 2498,Flat 01 6 Kevin Dale,Davidhaven,Queensland,2920,Australia,26/12/2023,10:24:27,Suite 158 05 Karen Fire Track,Pending,LG Washing Machine,800,Home Appliances,3,771cdebd-2a66-48bf-b2b7-9f2a60d0733e,Adelaide
William,Owens,ikramer@example.org,0364597936,84 Martin Way,Shermanfort,Australian Capital Territory,2675,Australia,26/12/2023,19:21:35,448 Ballard Cul-de-sac,Pending,iPhone 13,1200,Electronics,1,25a62e2f-68e2-4837-81bd-f0fb83f0fa9e,Sydney
William,Owens,ikramer@example.org,0364597936,84 Martin Way,Shermanfort,Australian Capital Territory,2675,Australia,26/12/2023,20:16:33,10/7 Coleman Formation,Pending,Dell XPS 13,1500,Electronics,3,25a62e2f-68e2-4837-81bd-f0fb83f0fa9e,Melbourne
William,Owens,ikramer@example.org,0364597936,84 Martin Way,Shermanfort,Australian Capital Territory,2675,Australia,26/12/2023,23:20:58,Unit 52 629 Timothy Hill,Pending,Adidas Running Shoes,70,Footwear,2,25a62e2f-68e2-4837-81bd-f0fb83f0fa9e,Sydney
Brendan,Williams,wmartinez@example.com,35258548,Level 4 69 Smith Tollway,New Karenfurt,Northern Territory,2671,Australia,26/12/2023,03:10:57,9 Shaw Trail,Pending,Samsung Refrigerator,1800,Home Appliances,3,380950fe-c869-49a4-8b8d-f3810b19ab65,Melbourne
Brendan,Williams,wmartinez@example.com,35258548,Level 4 69 Smith Tollway,New Karenfurt,Northern Territory,2671,Australia,26/12/2023,18:27:50,Unit 69 448 Kim Road,Pending,Harry Potter Book,20,Books,3,380950fe-c869-49a4-8b8d-f3810b19ab65,Brisbane
Brendan,Williams,wmartinez@example.com,35258548,Level 4 69 Smith Tollway,New Karenfurt,Northern Territory,2671,Australia,26/12/2023,10:01:13,477/69 Rodriguez Outlook,Pending,Dell XPS 13,1500,Electronics,2,380950fe-c869-49a4-8b8d-f3810b19ab65,Sydney
Brendan,Williams,wmartinez@example.com,35258548,Level 4 69 Smith Tollway,New Karenfurt,Northern Territory,2671,Australia,26/12/2023,01:08:01,498 Diane Common,Pending,iPhone 13,1200,Electronics,2,380950fe-c869-49a4-8b8d-f3810b19ab65,Brisbane
Brendan,Williams,wmartinez@example.com,35258548,Level 4 69 Smith Tollway,New Karenfurt,Northern Territory,2671,Australia,26/12/2023,10:09:29,Level 1 799 Nathan Boulevard,Pending,Adidas Running Shoes,70,Footwear,3,380950fe-c869-49a4-8b8d-f3810b19ab65,Melbourne
Melissa,Hayes,nathanflores@example.org,46059089,Flat 49 27 Boyd Towers,Brandtshire,Queensland,2920,Australia,26/12/2023,08:00:12,1 Kevin Wynd,Pending,Dell XPS 13,1500,Electronics,1,a278fe7a-f17e-4fc3-8307-8af9521407c4,Melbourne
Melissa,Hayes,nathanflores@example.org,46059089,Flat 49 27 Boyd Towers,Brandtshire,Queensland,2920,Australia,26/12/2023,07:39:31,6 Ortiz Meander,Pending,iPhone 13,1200,Electronics,3,a278fe7a-f17e-4fc3-8307-8af9521407c4,Adelaide
Melissa,Hayes,nathanflores@example.org,46059089,Flat 49 27 Boyd Towers,Brandtshire,Queensland,2920,Australia,26/12/2023,05:59:44,Level 5 43 Jacob Artery,Pending,Levi's 501 Jeans,100,Clothing,3,a278fe7a-f17e-4fc3-8307-8af9521407c4,Brisbane
Melissa,Hayes,nathanflores@example.org,46059089,Flat 49 27 Boyd Towers,Brandtshire,Queensland,2920,Australia,26/12/2023,09:28:18,910/5 Collins River,Pending,LG Washing Machine,800,Home Appliances,3,a278fe7a-f17e-4fc3-8307-8af9521407c4,Perth
Michael,Ali,kimberly95@example.org,08-3535-8724,1/72 Kyle Steps,North Brentfort,South Australia,9286,Australia,26/12/2023,12:11:15,Level 9 2 Julie Vista,Pending,Dell XPS 13,1500,Electronics,1,0b949a36-01f6-4bb1-93d7-27b3fffe3ee7,Melbourne
Michael,Ali,kimberly95@example.org,08-3535-8724,1/72 Kyle Steps,North Brentfort,South Australia,9286,Australia,26/12/2023,06:27:53,168 Warner Bypass,Pending,Nike T-Shirt,25,Clothing,3,0b949a36-01f6-4bb1-93d7-27b3fffe3ee7,Adelaide
Michael,Ali,kimberly95@example.org,08-3535-8724,1/72 Kyle Steps,North Brentfort,South Australia,9286,Australia,26/12/2023,04:35:34,658 Laura Plaza,Pending,Adidas Running Shoes,70,Footwear,3,0b949a36-01f6-4bb1-93d7-27b3fffe3ee7,Perth
Michael,Ali,kimberly95@example.org,08-3535-8724,1/72 Kyle Steps,North Brentfort,South Australia,9286,Australia,26/12/2023,09:43:46,406 Kirby Ronde,Pending,LG Washing Machine,800,Home Appliances,1,0b949a36-01f6-4bb1-93d7-27b3fffe3ee7,Adelaide
Michael,Ali,kimberly95@example.org,08-3535-8724,1/72 Kyle Steps,North Brentfort,South Australia,9286,Australia,26/12/2023,16:02:52,505 Cynthia Copse,Pending,Harry Potter Book,20,Books,1,0b949a36-01f6-4bb1-93d7-27b3fffe3ee7,Brisbane
Anthony,Mullins,rwoods@example.org,89475178,Flat 73 1 Butler Brace,West Timothyburgh,Western Australia,2673,Australia,26/12/2023,13:02:02,9 Molly End,Pending,LG Washing Machine,800,Home Appliances,1,f3fb584c-1ff3-47c0-bfc8-ce7636ead02a,Melbourne
Anthony,Mullins,rwoods@example.org,89475178,Flat 73 1 Butler Brace,West Timothyburgh,Western Australia,2673,Australia,26/12/2023,19:48:14,Flat 84 8 Sharon Distributor,Pending,Dell XPS 13,1500,Electronics,1,f3fb584c-1ff3-47c0-bfc8-ce7636ead02a,Sydney
Lauren,Curtis,teresakim@example.com,(08).7783.4011,Flat 93 369 Jonathan Estate,Andersonport,Australian Capital Territory,2225,Australia,26/12/2023,02:45:45,05/405 Javier Stairs,Pending,iPhone 13,1200,Electronics,3,79d0bdb0-47e9-462f-996b-3cb63c00526a,Melbourne
Lauren,Curtis,teresakim@example.com,(08).7783.4011,Flat 93 369 Jonathan Estate,Andersonport,Australian Capital Territory,2225,Australia,26/12/2023,23:08:09,8/590 Robinson Amble,Pending,LG Washing Machine,800,Home Appliances,1,79d0bdb0-47e9-462f-996b-3cb63c00526a,Sydney
Lauren,Curtis,teresakim@example.com,(08).7783.4011,Flat 93 369 Jonathan Estate,Andersonport,Australian Capital Territory,2225,Australia,26/12/2023,07:57:08,378 Oconnell Bend,Pending,Harry Potter Book,20,Books,2,79d0bdb0-47e9-462f-996b-3cb63c00526a,Adelaide
Lauren,Curtis,teresakim@example.com,(08).7783.4011,Flat 93 369 Jonathan Estate,Andersonport,Australian Capital Territory,2225,Australia,26/12/2023,10:35:35,Level 9 025 Kimberly Dell,Pending,Levi's 501 Jeans,100,Clothing,3,79d0bdb0-47e9-462f-996b-3cb63c00526a,Brisbane
Lauren,Curtis,teresakim@example.com,(08).7783.4011,Flat 93 369 Jonathan Estate,Andersonport,Australian Capital Territory,2225,Australia,26/12/2023,07:43:17,835 Gillespie Pocket,Pending,Adidas Running Shoes,70,Footwear,3,79d0bdb0-47e9-462f-996b-3cb63c00526a,Sydney
Morgan,Berry,emily03@example.com,0491.742.908,34/08 Mark Wynd,Lake Ana,Victoria,2619,Australia,26/12/2023,13:33:40,49 David Colonnade,Pending,iPhone 13,1200,Electronics,2,a1aa3488-a7c3-492b-bdd3-a5888e81208b,Sydney
Morgan,Berry,emily03@example.com,0491.742.908,34/08 Mark Wynd,Lake Ana,Victoria,2619,Australia,26/12/2023,11:00:06,68 Linda Reserve,Pending,LG Washing Machine,800,Home Appliances,3,a1aa3488-a7c3-492b-bdd3-a5888e81208b,Sydney
Karl,Lopez,riosveronica@example.net,02-3763-6043,Suite 005 122 May Trailer,Nicholasshire,South Australia,2290,Australia,26/12/2023,01:56:22,877 Walls Pocket,Pending,iPhone 13,1200,Electronics,1,1c090d29-3f28-4954-a71f-a867f374665b,Adelaide
Joseph,Mccoy,harriskevin@example.com,0496 163 723,Level 9 4 Mccormick Formation,South Keith,New South Wales,2699,Australia,26/12/2023,15:39:10,727 Adam Interchange,Pending,Levi's 501 Jeans,100,Clothing,1,251dd9ba-553e-47cd-bf71-0df73c9d1649,Sydney
Erik,Bryant,robert97@example.org,(07)-3465-7710,6 Brittany Sound,St. Katherineview,Queensland,7439,Australia,26/12/2023,18:44:27,Unit 37 4 Martin Place,Pending,Samsung Refrigerator,1800,Home Appliances,3,611efcb5-98dc-4e22-9ea0-28890316ef50,Melbourne
Erik,Bryant,robert97@example.org,(07)-3465-7710,6 Brittany Sound,St. Katherineview,Queensland,7439,Australia,26/12/2023,23:38:09,Suite 963 4 Lisa Tollway,Pending,Dell XPS 13,1500,Electronics,1,611efcb5-98dc-4e22-9ea0-28890316ef50,Melbourne
Erik,Bryant,robert97@example.org,(07)-3465-7710,6 Brittany Sound,St. Katherineview,Queensland,7439,Australia,26/12/2023,04:41:52,052 Douglas Deviation,Pending,LG Washing Machine,800,Home Appliances,2,611efcb5-98dc-4e22-9ea0-28890316ef50,Melbourne
Jason,Roberson,deannachase@example.com,+61.454.915.454,9/131 Morales Green,New Samuel,Northern Territory,0848,Australia,26/12/2023,03:52:51,2 Joseph Crest,Pending,Harry Potter Book,20,Books,1,7a40b1a1-a076-4526-9203-a2cd02508f13,Adelaide
Jason,Roberson,deannachase@example.com,+61.454.915.454,9/131 Morales Green,New Samuel,Northern Territory,0848,Australia,26/12/2023,22:20:32,Flat 78 86 Denise Retreat,Pending,Dell XPS 13,1500,Electronics,3,7a40b1a1-a076-4526-9203-a2cd02508f13,Brisbane
Jason,Roberson,deannachase@example.com,+61.454.915.454,9/131 Morales Green,New Samuel,Northern Territory,0848,Australia,26/12/2023,05:52:39,62 Hodges Quay,Pending,Nike T-Shirt,25,Clothing,2,7a40b1a1-a076-4526-9203-a2cd02508f13,Melbourne
Jason,Roberson,deannachase@example.com,+61.454.915.454,9/131 Morales Green,New Samuel,Northern Territory,0848,Australia,26/12/2023,14:19:59,5/069 Jackson Artery,Pending,Adidas Running Shoes,70,Footwear,2,7a40b1a1-a076-4526-9203-a2cd02508f13,Adelaide
Jason,Roberson,deannachase@example.com,+61.454.915.454,9/131 Morales Green,New Samuel,Northern Territory,0848,Australia,26/12/2023,16:15:17,290 Mccoy Circus,Pending,iPhone 13,1200,Electronics,2,7a40b1a1-a076-4526-9203-a2cd02508f13,Melbourne
Sharon,Russo,emcneil@example.org,0493 540 815,Flat 31 0 Sanders Access,Martinezland,South Australia,2698,Australia,26/12/2023,00:01:52,Flat 80 844 Jonathan Boulevard,Pending,LG Washing Machine,800,Home Appliances,3,2bf3703e-9391-4606-bc87-fa9a2153e006,Adelaide
Sharon,Russo,emcneil@example.org,0493 540 815,Flat 31 0 Sanders Access,Martinezland,South Australia,2698,Australia,26/12/2023,18:08:56,Suite 134 3 Johnson Street,Pending,Harry Potter Book,20,Books,1,2bf3703e-9391-4606-bc87-fa9a2153e006,Adelaide
James,Davenport,kedwards@example.net,+61 464 076 097,42 Alvarado Brae,Harrisshire,New South Wales,2672,Australia,26/12/2023,22:49:18,4 Jonathan Vista,Pending,Levi's 501 Jeans,100,Clothing,3,b34d85f6-5a80-4228-8d19-047bb44aa77d,Sydney
James,Davenport,kedwards@example.net,+61 464 076 097,42 Alvarado Brae,Harrisshire,New South Wales,2672,Australia,26/12/2023,16:20:39,7 Christopher Ronde,Pending,Adidas Running Shoes,70,Footwear,1,b34d85f6-5a80-4228-8d19-047bb44aa77d,Perth
James,Davenport,kedwards@example.net,+61 464 076 097,42 Alvarado Brae,Harrisshire,New South Wales,2672,Australia,26/12/2023,09:17:12,00/15 Roy Run,Pending,Harry Potter Book,20,Books,2,b34d85f6-5a80-4228-8d19-047bb44aa77d,Brisbane
James,Davenport,kedwards@example.net,+61 464 076 097,42 Alvarado Brae,Harrisshire,New South Wales,2672,Australia,26/12/2023,21:03:06,Apt. 772 023 Jacobs Range,Pending,Samsung Refrigerator,1800,Home Appliances,1,b34d85f6-5a80-4228-8d19-047bb44aa77d,Adelaide
John,Carlson,chansen@example.org,03 9564 1329,1 Chelsea Quay,North Philip,Queensland,2533,Australia,26/12/2023,11:25:57,69 Brandon Ground,Pending,Samsung Refrigerator,1800,Home Appliances,1,48f7721e-f123-4df9-80b4-2447cbf9ea1a,Sydney
John,Carlson,chansen@example.org,03 9564 1329,1 Chelsea Quay,North Philip,Queensland,2533,Australia,26/12/2023,02:01:41,Apt. 913 74 Nicholas Pathway,Pending,LG Washing Machine,800,Home Appliances,1,48f7721e-f123-4df9-80b4-2447cbf9ea1a,Perth
Heather,Tran,travisking@example.net,0364010685,Unit 27 4 Gordon Cul-de-sac,Fisherland,New South Wales,2992,Australia,26/12/2023,13:06:35,35 Chad Little,Pending,Harry Potter Book,20,Books,1,6c13572a-5acb-457e-a38c-364d36f3ad0d,Perth
Heather,Tran,travisking@example.net,0364010685,Unit 27 4 Gordon Cul-de-sac,Fisherland,New South Wales,2992,Australia,26/12/2023,09:06:33,2/190 Brandi Gardens,Pending,Samsung Refrigerator,1800,Home Appliances,2,6c13572a-5acb-457e-a38c-364d36f3ad0d,Perth
Leslie,Maldonado,david93@example.org,6352 3459,Level 3 191 Miller Gully,Janeshire,Queensland,2692,Australia,26/12/2023,23:14:26,0 Massey Lane,Pending,Levi's 501 Jeans,100,Clothing,2,0207529e-29ff-4ef6-a4d5-ace431bb0808,Melbourne
Leslie,Maldonado,david93@example.org,6352 3459,Level 3 191 Miller Gully,Janeshire,Queensland,2692,Australia,26/12/2023,10:40:24,Unit 60 922 Thomas Dell,Pending,Adidas Running Shoes,70,Footwear,3,0207529e-29ff-4ef6-a4d5-ace431bb0808,Sydney
Chase,Lloyd,nicholas41@example.org,0425 546 633,2 Barrett Mall,Cynthiaburgh,Tasmania,3406,Australia,26/12/2023,21:52:41,Flat 87 07 Scott Beach,Pending,Nike T-Shirt,25,Clothing,3,efb42c45-6e12-4608-a35a-ab9e9b2cf1ad,Sydney
Chase,Lloyd,nicholas41@example.org,0425 546 633,2 Barrett Mall,Cynthiaburgh,Tasmania,3406,Australia,26/12/2023,01:58:12,74 William Amble,Pending,LG Washing Machine,800,Home Appliances,3,efb42c45-6e12-4608-a35a-ab9e9b2cf1ad,Adelaide
Chase,Lloyd,nicholas41@example.org,0425 546 633,2 Barrett Mall,Cynthiaburgh,Tasmania,3406,Australia,26/12/2023,08:30:21,Unit 29 059 Miles Mall,Pending,Harry Potter Book,20,Books,2,efb42c45-6e12-4608-a35a-ab9e9b2cf1ad,Brisbane
Chase,Lloyd,nicholas41@example.org,0425 546 633,2 Barrett Mall,Cynthiaburgh,Tasmania,3406,Australia,26/12/2023,13:00:19,Unit 18 15 Tina Highway,Pending,Adidas Running Shoes,70,Footwear,2,efb42c45-6e12-4608-a35a-ab9e9b2cf1ad,Sydney
Chase,Lloyd,nicholas41@example.org,0425 546 633,2 Barrett Mall,Cynthiaburgh,Tasmania,3406,Australia,26/12/2023,01:16:12,600 Morris Brow,Pending,Dell XPS 13,1500,Electronics,1,efb42c45-6e12-4608-a35a-ab9e9b2cf1ad,Adelaide
Jessica,Fleming,rmorgan@example.org,47964933,1 Charles Roads,West Tracy,Queensland,5810,Australia,26/12/2023,08:20:16,Suite 190 370 Stacy Rise,Pending,Nike T-Shirt,25,Clothing,1,08bdfb6d-e5b8-4b7c-8469-a16a8d44af87,Sydney
Jessica,Fleming,rmorgan@example.org,47964933,1 Charles Roads,West Tracy,Queensland,5810,Australia,26/12/2023,05:32:55,2 Elizabeth Ramble,Pending,Adidas Running Shoes,70,Footwear,2,08bdfb6d-e5b8-4b7c-8469-a16a8d44af87,Brisbane
Jessica,Fleming,rmorgan@example.org,47964933,1 Charles Roads,West Tracy,Queensland,5810,Australia,26/12/2023,11:09:37,72/2 Reed Crossway,Pending,Harry Potter Book,20,Books,2,08bdfb6d-e5b8-4b7c-8469-a16a8d44af87,Adelaide
Renee,Harmon,karen64@example.org,0423-095-587,5/4 Edwards Glen,Laurastad,Australian Capital Territory,2677,Australia,26/12/2023,19:58:49,Suite 668 138 Jessica Arcade,Pending,LG Washing Machine,800,Home Appliances,3,81f38a48-228a-4d2a-8c6b-76b1609df6b6,Adelaide
Todd,Michael,davispaul@example.com,0458 442 231,11 Padilla Bend,North Andrewfurt,Queensland,2622,Australia,26/12/2023,04:06:55,9 Gordon Run,Pending,LG Washing Machine,800,Home Appliances,2,e00b60d1-f6eb-49c8-956e-c7bdfc0fef3d,Perth
Wayne,Bryant,zachary86@example.net,66841698,884 Robinson Vale,Sarahfurt,Northern Territory,2620,Australia,26/12/2023,09:36:26,94/5 Anderson Highroad,Pending,Harry Potter Book,20,Books,2,d81792eb-4069-4fb6-b305-f2b22f3c385c,Melbourne
Mariah,Hernandez,chapmanjames@example.com,(02) 5695 9089,015/33 Keith Road,Erikstad,Northern Territory,2125,Australia,26/12/2023,04:32:27,Flat 36 9 Miller Extension,Pending,Samsung Refrigerator,1800,Home Appliances,2,9b8fb3e5-e87e-4c4c-8b3f-fc2dc5a947c4,Brisbane
Mariah,Hernandez,chapmanjames@example.com,(02) 5695 9089,015/33 Keith Road,Erikstad,Northern Territory,2125,Australia,26/12/2023,06:24:07,911/717 Jason Anchorage,Pending,Harry Potter Book,20,Books,1,9b8fb3e5-e87e-4c4c-8b3f-fc2dc5a947c4,Sydney
Mariah,Hernandez,chapmanjames@example.com,(02) 5695 9089,015/33 Keith Road,Erikstad,Northern Territory,2125,Australia,26/12/2023,04:20:57,Apt. 648 50 Baird Spur,Pending,Dell XPS 13,1500,Electronics,1,9b8fb3e5-e87e-4c4c-8b3f-fc2dc5a947c4,Perth
Mariah,Hernandez,chapmanjames@example.com,(02) 5695 9089,015/33 Keith Road,Erikstad,Northern Territory,2125,Australia,26/12/2023,15:26:59,42/88 Torres Rue,Pending,LG Washing Machine,800,Home Appliances,1,9b8fb3e5-e87e-4c4c-8b3f-fc2dc5a947c4,Perth
Mariah,Hernandez,chapmanjames@example.com,(02) 5695 9089,015/33 Keith Road,Erikstad,Northern Territory,2125,Australia,26/12/2023,17:46:35,Suite 615 45 David Pathway,Pending,iPhone 13,1200,Electronics,3,9b8fb3e5-e87e-4c4c-8b3f-fc2dc5a947c4,Brisbane
Danielle,Lopez,proberts@example.com,07.5372.6014,500 Grant Avenue,Jennifertown,Western Australia,2619,Australia,26/12/2023,02:57:47,Apt. 874 7 Joel Parkway,Pending,Nike T-Shirt,25,Clothing,3,33d77702-eb76-421e-bd5c-40c066a5e944,Brisbane
Danielle,Lopez,proberts@example.com,07.5372.6014,500 Grant Avenue,Jennifertown,Western Australia,2619,Australia,26/12/2023,13:28:12,Apt. 332 2 Joe Plateau,Pending,iPhone 13,1200,Electronics,2,33d77702-eb76-421e-bd5c-40c066a5e944,Brisbane
Danielle,Lopez,proberts@example.com,07.5372.6014,500 Grant Avenue,Jennifertown,Western Australia,2619,Australia,26/12/2023,17:56:02,Level 0 899 Dennis Extension,Pending,Samsung Refrigerator,1800,Home Appliances,1,33d77702-eb76-421e-bd5c-40c066a5e944,Melbourne
Danielle,Lopez,proberts@example.com,07.5372.6014,500 Grant Avenue,Jennifertown,Western Australia,2619,Australia,26/12/2023,05:25:33,25/58 Traci Brae,Pending,Adidas Running Shoes,70,Footwear,1,33d77702-eb76-421e-bd5c-40c066a5e944,Melbourne
Erica,Carlson,douglasdrew@example.org,4421.6905,791 Lisa Centre,East Raymondmouth,Queensland,2919,Australia,26/12/2023,17:00:46,29 Hammond Gates,Pending,iPhone 13,1200,Electronics,3,54a1941d-4c29-4360-ad53-73d13d8ec4ef,Adelaide
Erica,Carlson,douglasdrew@example.org,4421.6905,791 Lisa Centre,East Raymondmouth,Queensland,2919,Australia,26/12/2023,21:38:56,4/989 Acevedo Walkway,Pending,Levi's 501 Jeans,100,Clothing,1,54a1941d-4c29-4360-ad53-73d13d8ec4ef,Brisbane
Erica,Carlson,douglasdrew@example.org,4421.6905,791 Lisa Centre,East Raymondmouth,Queensland,2919,Australia,26/12/2023,03:10:00,Level 6 55 Stevens Subway,Pending,Adidas Running Shoes,70,Footwear,3,54a1941d-4c29-4360-ad53-73d13d8ec4ef,Perth
Erica,Carlson,douglasdrew@example.org,4421.6905,791 Lisa Centre,East Raymondmouth,Queensland,2919,Australia,26/12/2023,03:03:11,45 Lin Dale,Pending,Harry Potter Book,20,Books,3,54a1941d-4c29-4360-ad53-73d13d8ec4ef,Brisbane
Carrie,Powers,wgregory@example.net,0779794245,9 Victoria Courtyard,St. Jasmine,New South Wales,4973,Australia,26/12/2023,05:36:36,062 Thompson Spur,Pending,Levi's 501 Jeans,100,Clothing,1,17f5b77a-cd48-4275-addc-d910f39c721e,Brisbane
James,Mccann,cheryl81@example.net,+61-417-536-159,112 Webb Footway,Griffithport,Victoria,2468,Australia,26/12/2023,18:01:08,154/5 Karen Formation,Pending,Harry Potter Book,20,Books,2,63028bd3-a5f6-4bca-8ea7-5d72e42b765e,Brisbane
Felicia,Elliott,michaelparker@example.net,+61.438.605.449,1 Ramos Concourse,St. Toddhaven,Australian Capital Territory,8581,Australia,26/12/2023,00:30:58,598 Hebert Road,Pending,LG Washing Machine,800,Home Appliances,3,0531522c-6256-423c-8245-4b3846d19954,Adelaide
Felicia,Elliott,michaelparker@example.net,+61.438.605.449,1 Ramos Concourse,St. Toddhaven,Australian Capital Territory,8581,Australia,26/12/2023,21:51:13,1 Cynthia Retreat,Pending,Nike T-Shirt,25,Clothing,2,0531522c-6256-423c-8245-4b3846d19954,Sydney
Felicia,Elliott,michaelparker@example.net,+61.438.605.449,1 Ramos Concourse,St. Toddhaven,Australian Capital Territory,8581,Australia,26/12/2023,16:55:28,93 Garcia Trailer,Pending,Samsung Refrigerator,1800,Home Appliances,2,0531522c-6256-423c-8245-4b3846d19954,Brisbane
Christina,Watkins,fletcherdonna@example.com,+61-2-4394-7843,65 Perez Rise,Ballbury,Victoria,2666,Australia,26/12/2023,20:40:43,Unit 78 1 Susan Row,Pending,Harry Potter Book,20,Books,2,c4e086e6-9cf5-4524-a778-9918723f8e9d,Perth
Christina,Watkins,fletcherdonna@example.com,+61-2-4394-7843,65 Perez Rise,Ballbury,Victoria,2666,Australia,26/12/2023,09:19:43,4 Walter Line,Pending,Dell XPS 13,1500,Electronics,2,c4e086e6-9cf5-4524-a778-9918723f8e9d,Perth
Christina,Watkins,fletcherdonna@example.com,+61-2-4394-7843,65 Perez Rise,Ballbury,Victoria,2666,Australia,26/12/2023,17:12:49,Unit 39 0 Webb Esplanade,Pending,Nike T-Shirt,25,Clothing,2,c4e086e6-9cf5-4524-a778-9918723f8e9d,Perth
Christina,Watkins,fletcherdonna@example.com,+61-2-4394-7843,65 Perez Rise,Ballbury,Victoria,2666,Australia,26/12/2023,17:58:14,59 Mccarthy Road,Pending,Samsung Refrigerator,1800,Home Appliances,2,c4e086e6-9cf5-4524-a778-9918723f8e9d,Melbourne
Christina,Watkins,fletcherdonna@example.com,+61-2-4394-7843,65 Perez Rise,Ballbury,Victoria,2666,Australia,26/12/2023,04:25:48,Apt. 237 5 Medina Footway,Pending,iPhone 13,1200,Electronics,1,c4e086e6-9cf5-4524-a778-9918723f8e9d,Brisbane
Julia,Jenkins,hilldanielle@example.net,0345313870,Suite 678 664 Andrea Tor,South Ericstad,Tasmania,2618,Australia,26/12/2023,12:55:35,Level 0 62 Mueller Ridgeway,Pending,Harry Potter Book,20,Books,1,0f7ba55f-096a-43b3-988c-9f52d9135228,Perth
Julia,Jenkins,hilldanielle@example.net,0345313870,Suite 678 664 Andrea Tor,South Ericstad,Tasmania,2618,Australia,26/12/2023,22:34:24,Unit 67 73 Blake Mew,Pending,iPhone 13,1200,Electronics,3,0f7ba55f-096a-43b3-988c-9f52d9135228,Brisbane
Michael,Quinn,tashley@example.net,+61.434.288.577,83/93 Tina Track,Manningchester,Queensland,0907,Australia,26/12/2023,21:00:30,Level 6 0 Scott Centreway,Pending,Levi's 501 Jeans,100,Clothing,3,135900e0-2f45-4ea8-8737-d3a9830b9511,Sydney
Tanya,Roberson,nclark@example.com,+61-415-141-723,1 Johnson Landing,Morrisshire,Northern Territory,9980,Australia,26/12/2023,20:36:21,Flat 20 768 Debra Brae,Pending,Adidas Running Shoes,70,Footwear,2,569906ab-98c4-4d6e-ac3a-0a282a87d027,Brisbane
Joseph,Davis,melissakaufman@example.org,(08) 7498 0684,Unit 85 24 Kemp Ronde,West Ronnieland,Western Australia,2658,Australia,26/12/2023,16:38:25,20 Jenna Quadrant,Pending,Levi's 501 Jeans,100,Clothing,2,ce15bea8-1267-4774-a959-d6c3ccee5ead,Sydney
Joseph,Davis,melissakaufman@example.org,(08) 7498 0684,Unit 85 24 Kemp Ronde,West Ronnieland,Western Australia,2658,Australia,26/12/2023,05:03:37,10 Berry Centreway,Pending,iPhone 13,1200,Electronics,3,ce15bea8-1267-4774-a959-d6c3ccee5ead,Brisbane
Joseph,Davis,melissakaufman@example.org,(08) 7498 0684,Unit 85 24 Kemp Ronde,West Ronnieland,Western Australia,2658,Australia,26/12/2023,19:32:33,40 Julie Firetrail,Pending,Nike T-Shirt,25,Clothing,3,ce15bea8-1267-4774-a959-d6c3ccee5ead,Adelaide
Joseph,Davis,melissakaufman@example.org,(08) 7498 0684,Unit 85 24 Kemp Ronde,West Ronnieland,Western Australia,2658,Australia,26/12/2023,12:00:34,301/5 Murphy Crossing,Pending,Adidas Running Shoes,70,Footwear,3,ce15bea8-1267-4774-a959-d6c3ccee5ead,Melbourne
Charles,Crawford,ljackson@example.net,+61.451.285.116,1 Choi Drive,West Ninafurt,Tasmania,2971,Australia,26/12/2023,04:43:42,4 Margaret Break,Pending,LG Washing Machine,800,Home Appliances,2,ddd5dce6-8112-4d94-8219-69c91070b21c,Brisbane
Charles,Crawford,ljackson@example.net,+61.451.285.116,1 Choi Drive,West Ninafurt,Tasmania,2971,Australia,26/12/2023,13:14:12,7 Butler Crescent,Pending,Levi's 501 Jeans,100,Clothing,3,ddd5dce6-8112-4d94-8219-69c91070b21c,Sydney
Charles,Crawford,ljackson@example.net,+61.451.285.116,1 Choi Drive,West Ninafurt,Tasmania,2971,Australia,26/12/2023,03:10:23,Flat 00 96 Harrison Highroad,Pending,Nike T-Shirt,25,Clothing,2,ddd5dce6-8112-4d94-8219-69c91070b21c,Adelaide
Charles,Crawford,ljackson@example.net,+61.451.285.116,1 Choi Drive,West Ninafurt,Tasmania,2971,Australia,26/12/2023,12:33:05,Level 0 510 Chapman Driveway,Pending,Samsung Refrigerator,1800,Home Appliances,2,ddd5dce6-8112-4d94-8219-69c91070b21c,Perth
Roberto,House,michael09@example.net,02.7310.3734,5 Daniel Part,Carterstad,Queensland,2946,Australia,26/12/2023,19:46:42,3 Matthew Highway,Pending,Nike T-Shirt,25,Clothing,1,dca309f6-fc7a-4dbb-9fed-9344b60ba2dd,Sydney
