FirstName,LastName,Email,Phone,Address,City,State,ZipCode,Country,OrderDate,Time,ShippingAddress,OrderStatus,ProductName,ProductPrice,Category,Quantity,TransactionID
James,Miller,douglasbrennan@example.net,(07)91788578,12/2 Hansen Key,East William,Australian Capital Territory,2267,Australia,26/12/2023,3:40:22,Flat 01 5 Jessica Parklands,Pending,Samsung Refrigerator,1800,Home Appliances,2,7282c105-842f-4118-a55f-dfff39199c18
Kyle,Fuentes,vrangel@example.com,-11193,570 Jaime Court,Angelaport,Queensland,2081,Australia,26/12/2023,10:25:39,854/463 David Vista,Pending,LG Washing Machine,800,Home Appliances,3,8d93c6b9-9f47-46c4-ae76-20a2216479b7
Kyle,Fuentes,vrangel@example.com,-11193,570 Jaime Court,Angelaport,Queensland,2081,Australia,26/12/2023,2:01:43,Unit 97 46 Angela Ground,Pending,Dell XPS 13,1500,Electronics,3,8d93c6b9-9f47-46c4-ae76-20a2216479b7
Kyle,Fuentes,vrangel@example.com,-11193,570 Jaime Court,Angelaport,Queensland,2081,Australia,26/12/2023,11:24:41,27 Nichols Highway,Pending,Harry Potter Book,20,Books,1,8d93c6b9-9f47-46c4-ae76-20a2216479b7
Kyle,Fuentes,vrangel@example.com,-11193,570 Jaime Court,Angelaport,Queensland,2081,Australia,26/12/2023,8:01:10,238/37 Michael Brace,Pending,Adidas Running Shoes,70,Footwear,1,8d93c6b9-9f47-46c4-ae76-20a2216479b7
Timothy,Valdez,vmartin@example.org,+61 3 4330 2410,8 Mason Deviation,North Amanda,Tasmania,2920,Australia,26/12/2023,7:08:53,9 Bautista Highroad,Pending,Samsung Refrigerator,1800,Home Appliances,2,3145af0c-2c5e-498d-862a-1cd966ab7747
Timothy,Valdez,vmartin@example.org,+61 3 4330 2410,8 Mason Deviation,North Amanda,Tasmania,2920,Australia,26/12/2023,20:43:48,518/62 Vincent Concourse,Pending,Levi's 501 Jeans,100,Clothing,1,3145af0c-2c5e-498d-862a-1cd966ab7747
Timothy,Valdez,vmartin@example.org,+61 3 4330 2410,8 Mason Deviation,North Amanda,Tasmania,2920,Australia,26/12/2023,22:58:56,620 Diaz Ramp,Pending,LG Washing Machine,800,Home Appliances,2,3145af0c-2c5e-498d-862a-1cd966ab7747
Bradley,Robinson,davidgross@example.org,0441-111-488,6 Long Heights,Jamesstad,New South Wales,2920,Australia,26/12/2023,12:33:43,2/23 Deborah Cruiseway,Pending,Harry Potter Book,20,Books,2,8f521022-d245-43e8-a8c5-5d0bafdfd813
Bradley,Robinson,davidgross@example.org,0441-111-488,6 Long Heights,Jamesstad,New South Wales,2920,Australia,26/12/2023,2:37:04,610 Michelle Roads,Pending,Samsung Refrigerator,1800,Home Appliances,1,8f521022-d245-43e8-a8c5-5d0bafdfd813
Bradley,Robinson,davidgross@example.org,0441-111-488,6 Long Heights,Jamesstad,New South Wales,2920,Australia,26/12/2023,8:12:57,027 Jeffrey Driveway,Pending,Adidas Running Shoes,70,Footwear,2,8f521022-d245-43e8-a8c5-5d0bafdfd813
Bradley,Robinson,davidgross@example.org,0441-111-488,6 Long Heights,Jamesstad,New South Wales,2920,Australia,26/12/2023,14:13:06,0 Brown Circus,Pending,Nike T-Shirt,25,Clothing,3,8f521022-d245-43e8-a8c5-5d0bafdfd813
Jonathan,Ochoa,mmills@example.org,(03).7353.3829,83 Hernandez End,Lake Jessicahaven,Australian Capital Territory,2980,Australia,26/12/2023,22:22:29,Apt. 229 9 Michael Road,Pending,Dell XPS 13,1500,Electronics,2,28798a92-72fa-4ff6-9245-84979224f53f
Jonathan,Ochoa,mmills@example.org,(03).7353.3829,83 Hernandez End,Lake Jessicahaven,Australian Capital Territory,2980,Australia,26/12/2023,0:14:03,7 Pamela Plaza,Pending,iPhone 13,1200,Electronics,1,28798a92-72fa-4ff6-9245-84979224f53f
Jonathan,Ochoa,mmills@example.org,(03).7353.3829,83 Hernandez End,Lake Jessicahaven,Australian Capital Territory,2980,Australia,26/12/2023,18:57:56,98 Whitney Highroad,Pending,Adidas Running Shoes,70,Footwear,2,28798a92-72fa-4ff6-9245-84979224f53f
Cody,Miller,wagnerkristin@example.org,(07)99145603,533/1 Smith Thoroughfare,Morenobury,Queensland,2106,Australia,26/12/2023,12:48:40,6 Henry Promenade,Pending,iPhone 13,1200,Electronics,1,bff45421-8c0f-4460-bba5-9167435231d6
Cody,Miller,wagnerkristin@example.org,(07)99145603,533/1 Smith Thoroughfare,Morenobury,Queensland,2106,Australia,26/12/2023,0:27:42,Apt. 813 5 Sampson Roads,Pending,Nike T-Shirt,25,Clothing,3,bff45421-8c0f-4460-bba5-9167435231d6
Cody,Miller,wagnerkristin@example.org,(07)99145603,533/1 Smith Thoroughfare,Morenobury,Queensland,2106,Australia,26/12/2023,11:00:19,35 Kimberly Approach,Pending,Levi's 501 Jeans,100,Clothing,3,bff45421-8c0f-4460-bba5-9167435231d6
Cody,Miller,wagnerkristin@example.org,(07)99145603,533/1 Smith Thoroughfare,Morenobury,Queensland,2106,Australia,26/12/2023,5:35:27,8/63 Smith Grove,Pending,LG Washing Machine,800,Home Appliances,3,bff45421-8c0f-4460-bba5-9167435231d6
James,Gibson,bphelps@example.org,0443.127.176,83/0 Michael Amble,Joelshire,Australian Capital Territory,2002,Australia,26/12/2023,9:03:58,Suite 880 2 Cook Trail,Pending,iPhone 13,1200,Electronics,3,8a02d828-6044-4f77-8e5c-83b9d56987eb
James,Gibson,bphelps@example.org,0443.127.176,83/0 Michael Amble,Joelshire,Australian Capital Territory,2002,Australia,26/12/2023,7:21:09,3 Morton Fire Track,Pending,Adidas Running Shoes,70,Footwear,3,8a02d828-6044-4f77-8e5c-83b9d56987eb
John,Christensen,paul26@example.org,-791,79/415 Michael Circus,Port Benjaminport,New South Wales,2988,Australia,26/12/2023,23:31:58,8 Kevin Ramble,Pending,Adidas Running Shoes,70,Footwear,1,76712d0c-8731-4d36-80ab-96f52d152e6c
Joseph,Johnson,wvasquez@example.net,26863419,71 Sawyer Glade,South Nicholasstad,Northern Territory,2644,Australia,26/12/2023,17:05:26,Level 3 27 Wright Villas,Pending,iPhone 13,1200,Electronics,1,138ba65b-a407-4909-896f-85038ff93fc9
Nicholas,Zamora,mclaughlinbrett@example.org,0466.113.924,Unit 19 6 Elizabeth Towers,Salasbury,Queensland,2812,Australia,26/12/2023,13:54:50,89/25 Erin Ronde,Pending,Nike T-Shirt,25,Clothing,2,dcd8aa3b-ce37-4df1-b93d-e91c4e65d086
Nicholas,Zamora,mclaughlinbrett@example.org,0466.113.924,Unit 19 6 Elizabeth Towers,Salasbury,Queensland,2812,Australia,26/12/2023,8:31:34,Suite 977 12 Morales Amble,Pending,Levi's 501 Jeans,100,Clothing,2,dcd8aa3b-ce37-4df1-b93d-e91c4e65d086
Nicholas,Zamora,mclaughlinbrett@example.org,0466.113.924,Unit 19 6 Elizabeth Towers,Salasbury,Queensland,2812,Australia,26/12/2023,23:49:14,671 Robinson Line,Pending,LG Washing Machine,800,Home Appliances,1,dcd8aa3b-ce37-4df1-b93d-e91c4e65d086
Nicholas,Zamora,mclaughlinbrett@example.org,0466.113.924,Unit 19 6 Elizabeth Towers,Salasbury,Queensland,2812,Australia,26/12/2023,10:49:07,Flat 03 421 Seth Cul-de-sac,Pending,Dell XPS 13,1500,Electronics,3,dcd8aa3b-ce37-4df1-b93d-e91c4e65d086
Michael,Riley,elizabeth70@example.com,(08)-9466-0277,9 Martinez Run,East Jennifer,Queensland,2920,Australia,26/12/2023,2:29:29,4 Stark Lower,Pending,iPhone 13,1200,Electronics,3,2e497669-be96-48db-b002-90e016789d93
Michael,Riley,elizabeth70@example.com,(08)-9466-0277,9 Martinez Run,East Jennifer,Queensland,2920,Australia,26/12/2023,23:10:07,Suite 893 473 Gray Gate,Pending,Harry Potter Book,20,Books,3,2e497669-be96-48db-b002-90e016789d93
Kenneth,Clark,mario79@example.org,0449.842.350,Unit 33 536 Debra Estate,Lindsayport,Northern Territory,2967,Australia,26/12/2023,16:17:23,Flat 57 791 Smith Link,Pending,Levi's 501 Jeans,100,Clothing,3,4de705ae-0db1-436b-ab1b-9879c4205ae8
Kenneth,Clark,mario79@example.org,0449.842.350,Unit 33 536 Debra Estate,Lindsayport,Northern Territory,2967,Australia,26/12/2023,5:17:29,72 Potts Tarn,Pending,LG Washing Machine,800,Home Appliances,1,4de705ae-0db1-436b-ab1b-9879c4205ae8
Jodi,Miller,hoovercarlos@example.org,+61.485.417.639,Level 3 55 Steven Lookout,Noahhaven,Tasmania,2854,Australia,26/12/2023,12:58:33,8 Rice Dip,Pending,Samsung Refrigerator,1800,Home Appliances,1,db5d839c-a014-431d-9e4b-32b20a798f99
Jodi,Miller,hoovercarlos@example.org,+61.485.417.639,Level 3 55 Steven Lookout,Noahhaven,Tasmania,2854,Australia,26/12/2023,12:29:15,5 Molly Towers,Pending,Adidas Running Shoes,70,Footwear,1,db5d839c-a014-431d-9e4b-32b20a798f99
Leslie,Jones,mgarcia@example.org,-9390,5 Vanessa Centre,Mcclureland,Northern Territory,2818,Australia,26/12/2023,12:52:47,Level 4 6 Amber Villas,Pending,Levi's 501 Jeans,100,Clothing,2,1c7438bf-fa99-402a-a388-efdedb8cb2eb
Leslie,Jones,mgarcia@example.org,-9390,5 Vanessa Centre,Mcclureland,Northern Territory,2818,Australia,26/12/2023,3:33:43,Suite 599 6 Garcia Thoroughfare,Pending,Adidas Running Shoes,70,Footwear,3,1c7438bf-fa99-402a-a388-efdedb8cb2eb
Melanie,Stanley,lisajones@example.com,(03) 2872 9080,Suite 362 050 Gibbs Alleyway,South Donnatown,South Australia,2688,Australia,26/12/2023,9:47:17,45 Young Ridgeway,Pending,Nike T-Shirt,25,Clothing,1,a34c58e3-f746-4517-93be-e186a67032bf
Melanie,Stanley,lisajones@example.com,(03) 2872 9080,Suite 362 050 Gibbs Alleyway,South Donnatown,South Australia,2688,Australia,26/12/2023,0:46:59,233/7 Rebecca Gully,Pending,Samsung Refrigerator,1800,Home Appliances,3,a34c58e3-f746-4517-93be-e186a67032bf
Tyler,Spencer,samanthathompson@example.org,07.4530.2380,32/963 Haley Parkway,West Ericfurt,New South Wales,2635,Australia,26/12/2023,14:43:12,65 Carolyn Round,Pending,Harry Potter Book,20,Books,2,c1f3c4cc-626b-4dbd-9f32-878520763293
Tyler,Spencer,samanthathompson@example.org,07.4530.2380,32/963 Haley Parkway,West Ericfurt,New South Wales,2635,Australia,26/12/2023,7:54:03,886/702 Rebecca Dell,Pending,Samsung Refrigerator,1800,Home Appliances,1,c1f3c4cc-626b-4dbd-9f32-878520763293
Kimberly,Garcia,ashleyflores@example.org,(07) 3843 7260,462 Hinton Chase,Tammyhaven,South Australia,2623,Australia,26/12/2023,9:54:43,1 Carter Ring,Pending,Nike T-Shirt,25,Clothing,2,7d70500b-0e64-43b2-b421-29a6ae8192d6
Donna,Thornton,barberchristina@example.com,-2030,0 Erin Dale,Jessicaview,Western Australia,2920,Australia,26/12/2023,15:50:35,Apt. 722 482 Brian Centreway,Pending,iPhone 13,1200,Electronics,3,0b148ee4-e6bb-42ee-932d-2ff2a2344df7
Donna,Thornton,barberchristina@example.com,-2030,0 Erin Dale,Jessicaview,Western Australia,2920,Australia,26/12/2023,14:01:34,Suite 433 621 Nguyen Deviation,Pending,Levi's 501 Jeans,100,Clothing,2,0b148ee4-e6bb-42ee-932d-2ff2a2344df7
Donna,Thornton,barberchristina@example.com,-2030,0 Erin Dale,Jessicaview,Western Australia,2920,Australia,26/12/2023,15:32:00,63 Elizabeth Little,Pending,Dell XPS 13,1500,Electronics,1,0b148ee4-e6bb-42ee-932d-2ff2a2344df7
Donna,James,vballard@example.com,02.5032.1702,20/93 Green Chase,Robinsonfort,Victoria,2486,Australia,26/12/2023,6:09:13,84 Richard Parklands,Pending,Nike T-Shirt,25,Clothing,1,d545aa90-e596-4584-8da8-1d97e37cfe4e
Donna,James,vballard@example.com,02.5032.1702,20/93 Green Chase,Robinsonfort,Victoria,2486,Australia,26/12/2023,9:59:50,99 Emily Centre,Pending,Harry Potter Book,20,Books,1,d545aa90-e596-4584-8da8-1d97e37cfe4e
Donna,James,vballard@example.com,02.5032.1702,20/93 Green Chase,Robinsonfort,Victoria,2486,Australia,26/12/2023,9:07:32,6 Krista Court,Pending,iPhone 13,1200,Electronics,2,d545aa90-e596-4584-8da8-1d97e37cfe4e
Amanda,Velez,igonzales@example.net,-1196,749/4 Danny Formation,Lake Jill,Queensland,9070,Australia,26/12/2023,12:52:13,2/7 Bobby Upper,Pending,Nike T-Shirt,25,Clothing,2,7cef9da4-41a3-4ae1-8862-ffbc63d6621b
Amanda,Velez,igonzales@example.net,-1196,749/4 Danny Formation,Lake Jill,Queensland,9070,Australia,26/12/2023,21:00:30,Flat 53 4 Wolf Highroad,Pending,Adidas Running Shoes,70,Footwear,1,7cef9da4-41a3-4ae1-8862-ffbc63d6621b
Amanda,Velez,igonzales@example.net,-1196,749/4 Danny Formation,Lake Jill,Queensland,9070,Australia,26/12/2023,7:33:46,1/5 Christopher Parkway,Pending,Dell XPS 13,1500,Electronics,3,7cef9da4-41a3-4ae1-8862-ffbc63d6621b
Amanda,Velez,igonzales@example.net,-1196,749/4 Danny Formation,Lake Jill,Queensland,9070,Australia,26/12/2023,0:44:56,95/02 Hernandez Motorway,Pending,iPhone 13,1200,Electronics,3,7cef9da4-41a3-4ae1-8862-ffbc63d6621b
Amanda,Velez,igonzales@example.net,-1196,749/4 Danny Formation,Lake Jill,Queensland,9070,Australia,26/12/2023,22:17:47,904/536 Hahn Brae,Pending,LG Washing Machine,800,Home Appliances,1,7cef9da4-41a3-4ae1-8862-ffbc63d6621b
Tina,Ward,woodsjonathan@example.net,-2001,7 Matthew Corner,Port Williamchester,Western Australia,2980,Australia,26/12/2023,19:01:50,28/4 Phillips Square,Pending,iPhone 13,1200,Electronics,1,de0f5c3f-3818-4771-8800-bd83f4bff6f0
Russell,Huber,barbara00@example.com,(08)-2593-3803,3 Chang Range,North Ninaville,Western Australia,4926,Australia,26/12/2023,9:30:57,08/270 Lyons Riviera,Pending,Nike T-Shirt,25,Clothing,3,3d2b847e-c42f-4145-aaea-b13b47d23602
Russell,Huber,barbara00@example.com,(08)-2593-3803,3 Chang Range,North Ninaville,Western Australia,4926,Australia,26/12/2023,0:46:59,Suite 789 2 Santiago Hill,Pending,LG Washing Machine,800,Home Appliances,2,3d2b847e-c42f-4145-aaea-b13b47d23602
Russell,Huber,barbara00@example.com,(08)-2593-3803,3 Chang Range,North Ninaville,Western Australia,4926,Australia,26/12/2023,11:25:17,Level 5 576 Blake Mews,Pending,Levi's 501 Jeans,100,Clothing,1,3d2b847e-c42f-4145-aaea-b13b47d23602
Russell,Huber,barbara00@example.com,(08)-2593-3803,3 Chang Range,North Ninaville,Western Australia,4926,Australia,26/12/2023,10:52:13,40 Allen Firetrail,Pending,Dell XPS 13,1500,Electronics,2,3d2b847e-c42f-4145-aaea-b13b47d23602
Russell,Huber,barbara00@example.com,(08)-2593-3803,3 Chang Range,North Ninaville,Western Australia,4926,Australia,26/12/2023,6:09:34,3 Alexis Range,Pending,Adidas Running Shoes,70,Footwear,2,3d2b847e-c42f-4145-aaea-b13b47d23602
Bobby,Stone,christinarogers@example.net,8114 2472,39 Scott Path,Joshuaside,Australian Capital Territory,2693,Australia,26/12/2023,20:26:46,7 Christopher Piazza,Pending,Samsung Refrigerator,1800,Home Appliances,1,3287ed8e-c9de-432a-a47e-19fd31f2e494
Bobby,Stone,christinarogers@example.net,8114 2472,39 Scott Path,Joshuaside,Australian Capital Territory,2693,Australia,26/12/2023,8:27:29,179 Webb Wynd,Pending,Levi's 501 Jeans,100,Clothing,1,3287ed8e-c9de-432a-a47e-19fd31f2e494
Bobby,Stone,christinarogers@example.net,8114 2472,39 Scott Path,Joshuaside,Australian Capital Territory,2693,Australia,26/12/2023,18:52:25,473/517 Nichols Colonnade,Pending,Dell XPS 13,1500,Electronics,2,3287ed8e-c9de-432a-a47e-19fd31f2e494
Bobby,Stone,christinarogers@example.net,8114 2472,39 Scott Path,Joshuaside,Australian Capital Territory,2693,Australia,26/12/2023,15:33:14,33 Colleen Link,Pending,Nike T-Shirt,25,Clothing,2,3287ed8e-c9de-432a-a47e-19fd31f2e494
Bobby,Stone,christinarogers@example.net,8114 2472,39 Scott Path,Joshuaside,Australian Capital Territory,2693,Australia,26/12/2023,19:48:51,Level 8 29 Luke Little,Pending,LG Washing Machine,800,Home Appliances,3,3287ed8e-c9de-432a-a47e-19fd31f2e494
Steven,Nichols,mevans@example.com,(08)23616016,60 Joshua Loop,Lake Daniel,Australian Capital Territory,2634,Australia,26/12/2023,23:52:57,11 Molly Place,Pending,Dell XPS 13,1500,Electronics,1,8c48a38f-f188-4897-b15a-83f273f27c60
Steven,Nichols,mevans@example.com,(08)23616016,60 Joshua Loop,Lake Daniel,Australian Capital Territory,2634,Australia,26/12/2023,21:10:24,143/2 Hoffman Alleyway,Pending,Levi's 501 Jeans,100,Clothing,3,8c48a38f-f188-4897-b15a-83f273f27c60
Steven,Nichols,mevans@example.com,(08)23616016,60 Joshua Loop,Lake Daniel,Australian Capital Territory,2634,Australia,26/12/2023,16:50:31,70 Zachary Lees,Pending,Samsung Refrigerator,1800,Home Appliances,2,8c48a38f-f188-4897-b15a-83f273f27c60
John,Brooks,morgansherry@example.com,7440 6583,0 Luke Path,Lewiston,South Australia,5566,Australia,26/12/2023,2:23:31,Suite 639 761 Miller Ronde,Pending,Levi's 501 Jeans,100,Clothing,2,96554721-dbfd-4b55-8500-f4aade0a1e0b
John,Brooks,morgansherry@example.com,7440 6583,0 Luke Path,Lewiston,South Australia,5566,Australia,26/12/2023,7:14:28,Flat 08 0 Lauren Driveway,Pending,iPhone 13,1200,Electronics,3,96554721-dbfd-4b55-8500-f4aade0a1e0b
Mary,Taylor,nelsondavid@example.org,0477-674-546,Flat 30 1 Turner Cruiseway,Williammouth,Queensland,7938,Australia,26/12/2023,0:01:55,3 Ruiz Dale,Pending,Levi's 501 Jeans,100,Clothing,1,adadc6d8-3151-41d1-bbfa-424f531b737e
Mary,Taylor,nelsondavid@example.org,0477-674-546,Flat 30 1 Turner Cruiseway,Williammouth,Queensland,7938,Australia,26/12/2023,0:20:35,Flat 03 0 Juarez Entrance,Pending,LG Washing Machine,800,Home Appliances,1,adadc6d8-3151-41d1-bbfa-424f531b737e
Mark,Rodriguez,catherine21@example.org,+61.478.843.625,Suite 198 13 Kathryn Distributor,Paulchester,Tasmania,2132,Australia,26/12/2023,11:36:20,7 Christine Rest,Pending,Adidas Running Shoes,70,Footwear,1,0855d6eb-e26e-47dd-8d0d-06d61ca9a525
Mark,Rodriguez,catherine21@example.org,+61.478.843.625,Suite 198 13 Kathryn Distributor,Paulchester,Tasmania,2132,Australia,26/12/2023,14:06:52,899 Anderson Junction,Pending,Harry Potter Book,20,Books,1,0855d6eb-e26e-47dd-8d0d-06d61ca9a525
Mark,Rodriguez,catherine21@example.org,+61.478.843.625,Suite 198 13 Kathryn Distributor,Paulchester,Tasmania,2132,Australia,26/12/2023,23:38:46,03 Clarke End,Pending,iPhone 13,1200,Electronics,3,0855d6eb-e26e-47dd-8d0d-06d61ca9a525
Shawn,Hughes,trevorramos@example.com,07.6848.1803,35/701 Samantha Slope,Joefort,Queensland,2163,Australia,26/12/2023,1:29:01,72 Farley Quay,Pending,Dell XPS 13,1500,Electronics,3,71f51902-41d9-4592-b4dc-1ab6551b9a5d
Shawn,Hughes,trevorramos@example.com,07.6848.1803,35/701 Samantha Slope,Joefort,Queensland,2163,Australia,26/12/2023,14:52:25,738 Kristin Line,Pending,Nike T-Shirt,25,Clothing,1,71f51902-41d9-4592-b4dc-1ab6551b9a5d
Shawn,Hughes,trevorramos@example.com,07.6848.1803,35/701 Samantha Slope,Joefort,Queensland,2163,Australia,26/12/2023,10:14:56,Apt. 351 0 Dunn Crossroad,Pending,Levi's 501 Jeans,100,Clothing,2,71f51902-41d9-4592-b4dc-1ab6551b9a5d
Shawn,Hughes,trevorramos@example.com,07.6848.1803,35/701 Samantha Slope,Joefort,Queensland,2163,Australia,26/12/2023,22:59:15,Level 1 32 Henry Crossroad,Pending,Samsung Refrigerator,1800,Home Appliances,3,71f51902-41d9-4592-b4dc-1ab6551b9a5d
Shawn,Hughes,trevorramos@example.com,07.6848.1803,35/701 Samantha Slope,Joefort,Queensland,2163,Australia,26/12/2023,6:32:54,758 Melton Beach,Pending,Harry Potter Book,20,Books,1,71f51902-41d9-4592-b4dc-1ab6551b9a5d
Gary,Russell,torreszachary@example.net,61731737950,718 Owens Pathway,Cherryfurt,Tasmania,2994,Australia,26/12/2023,18:07:08,04 Ebony Chase,Pending,LG Washing Machine,800,Home Appliances,1,73f41a6d-a626-4527-92a6-943b9c16a387
Gary,Russell,torreszachary@example.net,61731737950,718 Owens Pathway,Cherryfurt,Tasmania,2994,Australia,26/12/2023,14:05:28,7/131 Jacob Bridge,Pending,iPhone 13,1200,Electronics,1,73f41a6d-a626-4527-92a6-943b9c16a387
Gary,Russell,torreszachary@example.net,61731737950,718 Owens Pathway,Cherryfurt,Tasmania,2994,Australia,26/12/2023,4:00:27,7 Davis Promenade,Pending,Samsung Refrigerator,1800,Home Appliances,3,73f41a6d-a626-4527-92a6-943b9c16a387
Gary,Russell,torreszachary@example.net,61731737950,718 Owens Pathway,Cherryfurt,Tasmania,2994,Australia,26/12/2023,17:26:46,1 Gallagher Mount,Pending,Harry Potter Book,20,Books,2,73f41a6d-a626-4527-92a6-943b9c16a387
Gary,Russell,torreszachary@example.net,61731737950,718 Owens Pathway,Cherryfurt,Tasmania,2994,Australia,26/12/2023,0:10:27,00 Robert Link,Pending,Adidas Running Shoes,70,Footwear,2,73f41a6d-a626-4527-92a6-943b9c16a387
Kelly,Lewis,chanson@example.net,0915-8316,30 John Crossway,Masonberg,Tasmania,8642,Australia,26/12/2023,0:40:29,22 Spencer Highway,Pending,Levi's 501 Jeans,100,Clothing,1,d040f651-e630-49d5-8eff-ce4c999758c1
Kelly,Lewis,chanson@example.net,0915-8316,30 John Crossway,Masonberg,Tasmania,8642,Australia,26/12/2023,16:28:44,4/879 Justin Ring,Pending,Dell XPS 13,1500,Electronics,3,d040f651-e630-49d5-8eff-ce4c999758c1
Kelly,Lewis,chanson@example.net,0915-8316,30 John Crossway,Masonberg,Tasmania,8642,Australia,26/12/2023,14:09:59,0 John Ronde,Pending,Harry Potter Book,20,Books,2,d040f651-e630-49d5-8eff-ce4c999758c1
Tammy,Munoz,carlos11@example.com,3475-4978,Level 1 04 George Beach,North Paigehaven,Victoria,881,Australia,26/12/2023,4:16:25,0/468 Jessica Hill,Pending,Samsung Refrigerator,1800,Home Appliances,2,859b4708-8a8f-4d83-8001-2d403fade184
Tammy,Munoz,carlos11@example.com,3475-4978,Level 1 04 George Beach,North Paigehaven,Victoria,881,Australia,26/12/2023,23:57:10,13 Matthew Gardens,Pending,LG Washing Machine,800,Home Appliances,1,859b4708-8a8f-4d83-8001-2d403fade184
Tammy,Munoz,carlos11@example.com,3475-4978,Level 1 04 George Beach,North Paigehaven,Victoria,881,Australia,26/12/2023,18:36:12,Suite 026 79 Kayla Part,Pending,Nike T-Shirt,25,Clothing,2,859b4708-8a8f-4d83-8001-2d403fade184
Tammy,Munoz,carlos11@example.com,3475-4978,Level 1 04 George Beach,North Paigehaven,Victoria,881,Australia,26/12/2023,19:12:49,53/76 Stacy Alleyway,Pending,Dell XPS 13,1500,Electronics,2,859b4708-8a8f-4d83-8001-2d403fade184
Tammy,Munoz,carlos11@example.com,3475-4978,Level 1 04 George Beach,North Paigehaven,Victoria,881,Australia,26/12/2023,8:08:32,41 Erica Basin,Pending,iPhone 13,1200,Electronics,1,859b4708-8a8f-4d83-8001-2d403fade184
Michael,Kennedy,millerdana@example.org,+61 8 4491 8180,Suite 369 2 Karen Spur,Youngchester,Victoria,2939,Australia,26/12/2023,4:39:46,Level 5 52 Michael Causeway,Pending,Levi's 501 Jeans,100,Clothing,3,438ef221-0ca2-4d20-ab46-95f5db6ee39c
Michael,Kennedy,millerdana@example.org,+61 8 4491 8180,Suite 369 2 Karen Spur,Youngchester,Victoria,2939,Australia,26/12/2023,21:09:08,27/0 Eric Centre,Pending,Nike T-Shirt,25,Clothing,2,438ef221-0ca2-4d20-ab46-95f5db6ee39c
Miranda,Perkins,cherylparsons@example.org,9411-4751,432 Kirsten Path,Christinaside,Northern Territory,2941,Australia,26/12/2023,6:43:04,Unit 05 27 Taylor Circus,Pending,Nike T-Shirt,25,Clothing,3,68ed239d-008d-4100-bed0-f51753f665df
Miranda,Perkins,cherylparsons@example.org,9411-4751,432 Kirsten Path,Christinaside,Northern Territory,2941,Australia,26/12/2023,3:15:46,08 Diaz Pass,Pending,Dell XPS 13,1500,Electronics,2,68ed239d-008d-4100-bed0-f51753f665df
Miranda,Perkins,cherylparsons@example.org,9411-4751,432 Kirsten Path,Christinaside,Northern Territory,2941,Australia,26/12/2023,1:32:35,3/1 Willie Strip,Pending,LG Washing Machine,800,Home Appliances,1,68ed239d-008d-4100-bed0-f51753f665df
Patricia,Rice,swilliams@example.net,(07) 4251 1570,Apt. 725 238 Dean Siding,Port Nicolemouth,Victoria,2649,Australia,26/12/2023,15:37:31,371 Gail Rue,Pending,Levi's 501 Jeans,100,Clothing,2,6b4df8df-e9d1-4191-87e4-086534f2ee67
Patricia,Rice,swilliams@example.net,(07) 4251 1570,Apt. 725 238 Dean Siding,Port Nicolemouth,Victoria,2649,Australia,26/12/2023,0:29:17,Suite 684 218 Patricia Little,Pending,iPhone 13,1200,Electronics,3,6b4df8df-e9d1-4191-87e4-086534f2ee67
Patricia,Rice,swilliams@example.net,(07) 4251 1570,Apt. 725 238 Dean Siding,Port Nicolemouth,Victoria,2649,Australia,26/12/2023,13:22:18,05 Christopher Walkway,Pending,Samsung Refrigerator,1800,Home Appliances,1,6b4df8df-e9d1-4191-87e4-086534f2ee67
Patricia,Rice,swilliams@example.net,(07) 4251 1570,Apt. 725 238 Dean Siding,Port Nicolemouth,Victoria,2649,Australia,26/12/2023,9:00:02,Level 8 62 Ashley Roadway,Pending,LG Washing Machine,800,Home Appliances,3,6b4df8df-e9d1-4191-87e4-086534f2ee67
Janet,Compton,xmullins@example.net,7983.0393,0 Peterson Link,Paulfurt,South Australia,3058,Australia,26/12/2023,1:50:07,Suite 101 424 Cynthia Loop,Pending,Adidas Running Shoes,70,Footwear,3,ab554ec2-fea1-43a9-baac-2a68238bfb09
Janet,Compton,xmullins@example.net,7983.0393,0 Peterson Link,Paulfurt,South Australia,3058,Australia,26/12/2023,12:13:01,04/254 Amanda Trailer,Pending,LG Washing Machine,800,Home Appliances,3,ab554ec2-fea1-43a9-baac-2a68238bfb09
Janet,Compton,xmullins@example.net,7983.0393,0 Peterson Link,Paulfurt,South Australia,3058,Australia,26/12/2023,15:28:02,90/95 Collins Motorway,Pending,Nike T-Shirt,25,Clothing,3,ab554ec2-fea1-43a9-baac-2a68238bfb09
Lindsay,Miller,jason07@example.com,+61.2.5591.0477,3/304 Simmons Quadrant,Baldwinland,Western Australia,8023,Australia,26/12/2023,1:55:20,84 Johnson Street,Pending,Dell XPS 13,1500,Electronics,1,1504e3d4-d752-4b10-9c97-4d684d39579b
Lindsay,Miller,jason07@example.com,+61.2.5591.0477,3/304 Simmons Quadrant,Baldwinland,Western Australia,8023,Australia,26/12/2023,4:41:22,Suite 100 534 Melissa Edge,Pending,Harry Potter Book,20,Books,1,1504e3d4-d752-4b10-9c97-4d684d39579b
